,date,symbol,mcap,price,volume
534,20160301,NXT,6974588.85,0.006975,43458.06
535,20160301,YBC,5898141.09,1.96,183398.47
536,20160301,NMC,5795899.64,0.4216,10790.45
537,20160301,BCN,5783323.52,3.227e-05,4359.71
538,20160301,XEM,5648964.26,0.0006277,14849.86
539,20160301,VASH,4958055.82,0.01238,99798.84
540,20160401,BTC,6429586915.11,417.96,51235664.0
541,20160401,ETH,917589828.61,11.66,11373058.0
542,20160401,XRP,255468435.99,0.007418,827272.75
543,20160401,LTC,146360471.3,3.24,1316233.13
544,20160401,DASH,44792617.02,7.07,189158.69
545,20160401,MAID,36209506.07,0.08001,166051.72
546,20160401,DOGE,23256983.72,0.0002242,151121.91
547,20160401,XMR,16772141.07,1.46,353597.16
548,20160401,BTS,15025374.12,0.005891,219992.33
549,20160401,FCT,14446372.49,1.65,219772.7
550,20160401,XEM,13258298.51,0.001473,64360.91
551,20160401,EMC,11910843.77,0.3184,21772.22
552,20160401,XLM,11227722.36,0.002047,20021.52
553,20160401,PPC,10345001.15,0.4482,13168.87
554,20160401,BCN,8995086.28,5.007e-05,4402.74
555,20160401,NXT,7920893.19,0.007921,42333.87
556,20160401,TIPS,6709136.1,1.607e-05,9384.68
557,20160401,NMC,6209585.07,0.4444,12906.6
558,20160401,AMP,6179120.88,0.03344,1426.02
559,20160401,AGRS,5967942.42,0.1421,11594.61
560,20160501,BTC,7001713695.73,451.88,40660052.0
561,20160501,ETH,704335908.14,8.85,16713803.0
562,20160501,XRP,236803765.15,0.006791,241733.3
563,20160501,LTC,168960222.47,3.71,1911594.88
564,20160501,DASH,43576666.47,6.79,229207.17
565,20160501,MAID,26282043.52,0.05808,144804.55
566,20160501,DOGE,23547329.92,0.0002261,57744.23
567,20160501,XEM,14453072.8,0.001606,19104.33
568,20160501,XMR,10748812.43,0.9143,64193.18
569,20160501,FCT,10484937.89,1.2,300933.53
570,20160501,BTS,10367705.79,0.004058,108494.16
571,20160501,XLM,10326951.58,0.001883,6884.4
572,20160501,PPC,9929501.69,0.4293,24853.28
573,20160501,AMP,8431461.67,0.04562,19847.51
574,20160501,STEEM,7814072.1,0.466,6398.41
575,20160501,YBC,7690800.2,2.56,210184.86
576,20160501,EMC,7280419.57,0.1935,4829.91
577,20160501,TIPS,6947763.42,1.651e-05,3308.04
578,20160501,NXT,6944125.84,0.006944,19939.59
579,20160501,NMC,6051260.25,0.4262,38277.79
580,20160601,BTC,8381327602.54,536.92,86061848.0
581,20160601,ETH,1128621521.31,14.0,22471340.0
582,20160601,LTC,218259718.3,4.74,4577156.5
583,20160601,XRP,202565611.16,0.005809,1018471.0
584,20160601,DAO,153860080.26,0.1312,2440200.0
585,20160601,DASH,53582030.08,8.26,320823.09
586,20160601,LSK,33799096.94,0.338,2112405.0
587,20160601,MAID,26450204.22,0.05845,1200164.38
588,20160601,DOGE,24426561.71,0.0002336,113517.13
589,20160601,STEEM,18416492.93,0.4179,3057.45
590,20160601,XEM,18304136.11,0.002034,93394.47
591,20160601,DGD,17661212.92,8.83,36253.47
592,20160601,XMR,11009804.75,0.9149,105338.27
593,20160601,TIPS,10923497.03,2.574e-05,11226.46
594,20160601,BTS,8939635.38,0.003492,96411.35
595,20160601,XLM,8367289.7,0.001525,24847.69
596,20160601,PPC,8300694.64,0.3576,50750.85
597,20160601,FCT,7942895.37,0.9074,218989.81
598,20160601,YBC,7023784.15,2.33,529425.44
599,20160601,AMP,7013665.62,0.03795,8149.62
600,20160701,BTC,10632675312.22,676.3,134430896.0
601,20160701,ETH,995161129.81,12.2,17236534.0
602,20160701,XRP,239883556.6,0.006787,993537.94
603,20160701,LTC,197787370.58,4.26,6987180.0
604,20160701,DAO,110970540.29,0.09618,764179.13
605,20160701,XEM,94291406.67,0.01048,3648489.0
606,20160701,DASH,47500966.63,7.24,251574.55
607,20160701,MAID,33525678.51,0.07408,160876.03
608,20160701,LSK,32422006.13,0.3242,564870.19
609,20160701,DOGE,31711922.01,0.0003021,270360.41
610,20160701,DGD,20854114.53,10.43,30204.56
611,20160701,XMR,20397068.59,1.66,148727.53
612,20160701,NXT,20318643.34,0.02034,781036.5
613,20160701,AMP,15005581.68,0.0812,27331.87
614,20160701,WAVES,14488758.15,0.1449,233053.27
615,20160701,STEEM,14441263.19,0.2054,6191.22
616,20160701,FCT,12971879.2,1.48,728051.0
617,20160701,EMC,12965611.47,0.3409,371928.28
618,20160701,BTS,12355929.38,0.004818,337853.06
619,20160701,SC,12149840.7,0.0007715,810905.38
620,20160801,BTC,9572348148.37,606.27,121886744.0
621,20160801,ETH,903408809.43,10.94,23999472.0
622,20160801,STEEM,212299273.45,2.08,351989.97
623,20160801,XRP,209968210.85,0.005906,958955.94
624,20160801,ETC,192669528.17,2.34,45924232.0
625,20160801,LTC,181284625.72,3.86,1991694.75
626,20160801,DASH,65624295.24,9.9,1088713.75
627,20160801,XEM,56653660.72,0.006295,228839.84
628,20160801,MAID,34234197.01,0.07565,155626.92
629,20160801,NXT,26956592.29,0.02698,427574.72
630,20160801,LSK,23620665.07,0.2362,948289.19
631,20160801,DOGE,23509729.82,0.000223,130186.2
632,20160801,AMP,22486185.68,0.1217,55444.11
633,20160801,XMR,21289174.18,1.7,170107.59
634,20160801,DGD,20224647.52,10.11,52527.29
635,20160801,EMC,18502914.84,0.4841,164910.33
636,20160801,WAVES,15801788.87,0.158,79352.35
637,20160801,FCT,13941034.9,1.59,278415.66
638,20160801,BTS,11372898.0,0.004427,263186.28
639,20160801,XLM,10595923.99,0.001874,44883.35
640,20160901,BTC,9067862279.66,572.3,76923400.0
641,20160901,ETH,1002323310.59,11.99,24051470.0
642,20160901,XRP,211326136.48,0.005984,660020.81
643,20160901,LTC,181532587.91,3.83,2241892.0
644,20160901,ETC,120567661.1,1.44,13501774.0
645,20160901,STEEM,106574223.68,0.8141,189553.83
646,20160901,XMR,102420112.8,8.0,12152006.0
647,20160901,DASH,76780283.58,11.45,651970.0
648,20160901,XEM,50117322.7,0.005569,121378.84
649,20160901,MAID,44383040.4,0.09807,706655.63
650,20160901,FCT,29543257.76,3.38,1123747.0
651,20160901,LSK,24630141.26,0.2463,472886.69
652,20160901,DOGE,24550205.61,0.0002319,203953.28
653,20160901,NXT,23051416.32,0.02307,267054.28
654,20160901,DGD,21165231.7,10.58,36534.2
655,20160901,EMC,16323591.6,0.4251,28369.62
656,20160901,WAVES,16109451.65,0.1611,48629.91
657,20160901,BTS,15021130.43,0.005838,255726.72
658,20160901,BCY,12940935.71,0.3082,54319.1
659,20160901,XLM,10666134.23,0.001887,25271.89
660,20161001,BTC,9761881351.71,613.98,56357012.0
661,20161001,ETH,1113568228.72,13.17,6331160.0
662,20161001,XRP,291065047.55,0.008205,5895533.0
663,20161001,LTC,184010915.36,3.85,1426336.38
664,20161001,ETC,100775669.65,1.19,2443732.75
665,20161001,XMR,95841692.62,7.36,8319930.0
666,20161001,DASH,79352803.28,11.71,599642.44
667,20161001,STEEM,71273894.72,0.4456,84298.14
668,20161001,MAID,40277124.91,0.089,366913.28
669,20161001,XEM,39469682.14,0.004386,54594.27
670,20161001,DGD,27758123.4,13.88,72780.92
671,20161001,DOGE,24762108.28,0.000233,149333.34
672,20161001,LSK,23364187.78,0.2336,237068.44
673,20161001,FCT,20880770.13,2.39,3772978.0
674,20161001,WAVES,18592390.42,0.1859,68995.74
675,20161001,XLM,16834047.49,0.002763,187694.13
676,20161001,EMC,15266730.18,0.3951,34304.71
677,20161001,BTS,12538486.13,0.004871,90804.99
678,20161001,PPY,11588797.57,11.59,4246.43
679,20161001,NXT,11545073.2,0.01156,223355.45
680,20161101,BTC,11642858186.82,729.79,130527304.0
681,20161101,ETH,921060375.62,10.77,22901318.0
682,20161101,XRP,287884500.61,0.008102,1875437.88
683,20161101,LTC,197264168.23,4.09,4714887.5
684,20161101,ETC,75598177.37,0.8847,1320264.75
685,20161101,XMR,62445221.3,4.71,3841797.75
686,20161101,DASH,61884469.56,9.04,1334786.38
687,20161101,REP,44583482.27,4.05,957071.94
688,20161101,WAVES,34578210.12,0.3458,129182.73
689,20161101,XEM,34453926.14,0.003828,86034.02
690,20161101,MAID,33102510.23,0.07315,355137.0
691,20161101,STEEM,24408789.23,0.1224,44711.82
692,20161101,DOGE,23579460.51,0.000221,169851.27
693,20161101,DGD,21114585.88,10.56,47823.56
694,20161101,FCT,17566988.19,2.01,993906.75
695,20161101,LSK,16252931.95,0.1625,391748.06
696,20161101,PPY,13676545.14,13.68,4423.2
697,20161101,XLM,13541230.8,0.001976,39127.66
698,20161101,ICN,11890066.44,0.1367,160740.81
699,20161101,SDC,11075703.11,1.68,76251.17
700,20161201,BTC,12122435916.28,756.77,80461936.0
701,20161201,ETH,731254454.27,8.45,5882342.5
702,20161201,XRP,241195279.02,0.006702,1142001.63
703,20161201,LTC,190346702.39,3.91,1985603.38
704,20161201,XMR,115418016.21,8.58,5605071.5
705,20161201,ETC,66261072.89,0.7666,413682.97
706,20161201,DASH,60510695.75,8.74,672328.19
707,20161201,REP,39566335.2,3.6,148843.19
708,20161201,STEEM,33587151.57,0.1498,56775.36
709,20161201,XEM,32812655.2,0.003646,47370.14
710,20161201,MAID,31472794.94,0.06955,74809.13
711,20161201,WAVES,24587947.13,0.2459,38649.67
712,20161201,DOGE,22962318.93,0.0002144,121421.85
713,20161201,FCT,18331386.83,2.09,371364.5
714,20161201,DGD,17384731.29,8.69,5971.06
715,20161201,LSK,16152791.68,0.1615,97246.58
716,20161201,ICN,14833652.57,0.1705,40443.2
717,20161201,PPY,14293118.48,14.29,3449.26
718,20161201,NLG,13444705.55,0.03999,52046.39
719,20161201,KLC,11903960.13,0.002648,6271.45
720,20170101,BTC,16050414525.76,998.33,147775168.0
721,20170101,ETH,715049311.31,8.17,14731686.0
722,20170101,XRP,231408729.09,0.006368,418977.72
723,20170101,LTC,221718485.96,4.51,11337498.0
724,20170101,XMR,190983552.4,13.97,3923545.25
725,20170101,ETC,122202803.82,1.4,3570371.0
726,20170101,DASH,78524019.74,11.23,3684211.5
727,20170101,REP,43994859.7,4.0,230517.36
728,20170101,MAID,43862002.88,0.09692,457685.16
729,20170101,STEEM,36999609.61,0.1612,108192.22
730,20170101,XEM,30962257.88,0.00344,78879.66
731,20170101,ICN,26381301.91,0.3032,198817.55
732,20170101,FCT,25392986.26,2.9,1062017.63
733,20170101,DOGE,24501946.09,0.0002278,136828.55
734,20170101,WAVES,22132165.73,0.2213,35422.93
735,20170101,DGD,18079172.13,9.04,8349.12
736,20170101,XLM,17173253.18,0.002481,39325.36
737,20170101,ZEC,16958473.74,48.47,530960.56
738,20170101,LSK,15220159.16,0.1502,207507.28
739,20170101,GAME,13091197.05,0.2193,216609.53
740,20170201,BTC,15962016426.57,989.02,150110272.0
741,20170201,ETH,949491676.88,10.73,12852215.0
742,20170201,XRP,241024521.44,0.00654,1836824.0
743,20170201,LTC,202156160.68,4.08,7753927.5
744,20170201,XMR,183950875.12,13.27,2715172.25
745,20170201,ETC,119939485.14,1.36,738197.5
746,20170201,DASH,113285564.74,16.03,2139002.75
747,20170201,MAID,62133126.2,0.1373,1115884.25
748,20170201,XEM,49384258.22,0.005487,103152.16
749,20170201,REP,46361513.61,4.21,164977.91
750,20170201,STEEM,37849169.04,0.1633,126514.66
751,20170201,ICN,36797707.83,0.423,165650.53
752,20170201,FCT,30034859.18,3.43,321094.38
753,20170201,USDT,24951574.47,1.0,3435630.25
754,20170201,WAVES,23441059.89,0.2344,24364.65
755,20170201,ZEC,22797879.1,39.89,635381.81
756,20170201,DOGE,22608233.66,0.0002094,83191.54
757,20170201,GNT,21877876.56,0.02668,32047.76
758,20170201,DGD,20144321.44,10.07,6770.49
759,20170201,ARDR,18437446.2,0.01846,109245.15
760,20170301,BTC,19794457630.96,1222.5,229057008.0
761,20170301,ETH,1550250073.37,17.35,44927492.0
762,20170301,DASH,303396704.23,42.54,31700222.0
763,20170301,XRP,200868988.35,0.005408,1630458.25
764,20170301,LTC,189965666.44,3.8,4405000.5
765,20170301,XMR,173097909.95,12.33,6449832.5
766,20170301,ETC,125036646.66,1.4,4561934.0
767,20170301,MAID,75925789.62,0.1678,591722.19
768,20170301,XEM,70649879.98,0.00785,588948.81
769,20170301,REP,56161834.72,5.11,497785.47
770,20170301,ZEC,31975353.84,41.41,2376485.25
771,20170301,ICN,30261074.96,0.3478,224264.45
772,20170301,FCT,28021516.38,3.2,1716868.75
773,20170301,USDT,24950952.8,1.0,11999651.0
774,20170301,STEEM,23147602.73,0.09772,100250.08
775,20170301,DOGE,21972155.31,0.0002028,136869.86
776,20170301,DGD,19649057.39,9.82,30977.53
777,20170301,WAVES,19616737.96,0.1962,76347.33
778,20170301,GNT,18955509.48,0.02312,222809.83
779,20170301,ARDR,14390456.56,0.0144,106940.66
780,20170401,BTC,17557663174.24,1080.5,289634112.0
781,20170401,ETH,4579184584.03,50.7,92461896.0
782,20170401,XRP,818501579.4,0.02189,30657720.0
783,20170401,DASH,493920371.08,68.6,17542138.0
784,20170401,LTC,347247996.3,6.88,57711696.0
785,20170401,XMR,305662364.17,21.49,7622775.0
786,20170401,ETC,248781282.76,2.76,6321794.5
787,20170401,XEM,158691521.72,0.01763,2447889.5
788,20170401,REP,138690473.56,12.61,2141408.75
789,20170401,MAID,79500231.94,0.1757,595743.13
790,20170401,GNT,74195035.55,0.09048,1636681.88
791,20170401,ZEC,64221282.26,64.59,3451693.75
792,20170401,DCR,58612622.58,12.8,612191.19
793,20170401,USDT,54928110.57,0.9996,15118806.0
794,20170401,ICN,53555166.36,0.6156,360258.66
795,20170401,PIVX,47446847.24,0.9,818014.5
796,20170401,STEEM,40990747.3,0.1741,388242.97
797,20170401,DGD,38284683.23,19.14,156350.34
798,20170401,ROUND,38256033.7,0.04501,58811.91
799,20170401,DOGE,36461696.24,0.0003352,1030276.94
800,20170501,BTC,23179566319.22,1421.6,713623680.0
801,20170501,ETH,6960464822.48,76.3,376842144.0
802,20170501,XRP,2088016896.81,0.05511,61730092.0
803,20170501,LTC,810116628.14,15.92,66989424.0
804,20170501,DASH,640145947.34,88.12,22978876.0
805,20170501,ETC,628056328.24,6.89,118588856.0
806,20170501,XEM,468480259.13,0.05205,9305290.0
807,20170501,XMR,327622895.98,22.77,14213957.0
808,20170501,GNT,178266435.56,0.2174,13878944.0
809,20170501,REP,175700802.8,15.97,8058156.5
810,20170501,MAID,113175678.1,0.2501,2101077.0
811,20170501,ZEC,108911206.93,90.05,19211332.0
812,20170501,PIVX,86956953.38,1.63,1355679.13
813,20170501,GNO,82667494.7,74.84,13582441.0
814,20170501,DOGE,74926966.28,0.0006862,5565605.0
815,20170501,STRAT,73512016.93,0.7473,2046515.38
816,20170501,DCR,72707806.0,15.16,1895944.25
817,20170501,FCT,68434722.45,7.82,3675541.0
818,20170501,STEEM,62819586.58,0.2674,1001528.31
819,20170501,LSK,61886345.75,0.5815,3663344.5
820,20170601,BTC,39407683787.88,2407.88,1653184768.0
821,20170601,ETH,20474668196.44,222.24,812924160.0
822,20170601,XRP,12886394943.94,0.3337,588818752.0
823,20170601,XEM,2075357481.61,0.2306,16924702.0
824,20170601,ETC,1552075352.22,16.83,129554056.0
825,20170601,LTC,1479648443.7,28.8,420473408.0
826,20170601,DASH,997755034.49,136.08,46692452.0
827,20170601,XMR,636286803.45,43.7,12849843.0
828,20170601,STRAT,590052764.64,6.0,17263842.0
829,20170601,XLM,416253492.58,0.04307,46517704.0
830,20170601,GNT,379608808.22,0.4602,12048292.0
831,20170601,BCN,362896919.83,0.001983,1123375.38
832,20170601,ZEC,356881584.07,249.27,23902712.0
833,20170601,WAVES,344394016.27,3.44,3224129.5
834,20170601,DOGE,314238163.72,0.002867,23980746.0
835,20170601,GNO,276882719.12,250.67,2793305.5
836,20170601,REP,262478742.6,23.86,4479046.0
837,20170601,STEEM,234827549.04,1.0,2472988.25
838,20170601,SC,225006888.34,0.008492,20168712.0
839,20170601,BTS,200661079.27,0.07711,15459243.0
840,20170701,BTC,39979999035.38,2434.55,779914368.0
841,20170701,ETH,25524272278.76,274.6,1089203712.0
842,20170701,XRP,9754509022.15,0.2547,53611012.0
843,20170701,LTC,2019587525.73,38.99,225507040.0
844,20170701,ETC,1658928832.97,17.81,64563276.0
845,20170701,XEM,1311500698.18,0.1457,3496006.5
846,20170701,DASH,1225650752.12,165.71,42283060.0
847,20170701,MIOTA,1082988024.64,0.3896,2334636.25
848,20170701,XMR,602665246.81,40.96,10673537.0
849,20170701,BTS,591719208.78,0.2279,36725044.0
850,20170701,STRAT,546627248.24,5.55,4750537.0
851,20170701,BCN,465121098.24,0.002541,5016043.0
852,20170701,ZEC,450781757.56,290.37,25718164.0
853,20170701,NEO,397474408.15,7.95,33128366.0
854,20170701,STEEM,375507278.71,1.59,1223872.13
855,20170701,WAVES,369783949.85,3.7,2615171.5
856,20170701,GNT,368986170.5,0.4429,3266131.75
857,20170701,SC,351489097.41,0.01283,10025087.0
858,20170701,BCC,341049689.26,50.04,2650803.25
859,20170701,GNO,333638395.88,302.05,8108104.0
860,20170801,BTC,44804640262.61,2718.26,1324674176.0
861,20170801,ETH,21252962042.43,226.77,1585326336.0
862,20170801,XRP,6787003155.92,0.1771,119956904.0
863,20170801,BCH,6263355270.49,380.01,65988804.0
864,20170801,LTC,2249629488.03,43.04,203656192.0
865,20170801,XEM,1629484087.05,0.1811,3956943.25
866,20170801,DASH,1378639189.63,184.75,34656316.0
867,20170801,ETC,1371553910.55,14.57,86270544.0
868,20170801,MIOTA,806674429.24,0.2902,5169905.5
869,20170801,XMR,656506518.23,44.15,17363278.0
870,20170801,STRAT,583193499.25,5.92,12038283.0
871,20170801,EOS,455131021.17,1.78,39175452.0
872,20170801,NEO,393014764.79,7.86,18527854.0
873,20170801,VERI,387602648.94,193.19,1128217.0
874,20170801,QTUM,383092037.68,6.49,20864326.0
875,20170801,ZEC,359506059.52,192.35,36659920.0
876,20170801,BTS,338558379.82,0.1303,41287860.0
877,20170801,BCC,332683451.76,52.44,261125.89
878,20170801,USDT,318484771.45,0.9968,170045392.0
879,20170801,ICN,309085932.29,3.56,4642036.0
880,20170901,BTC,80905019755.27,4892.01,2599081216.0
881,20170901,ETH,36593378826.16,387.74,874222016.0
882,20170901,BCH,10300392100.41,622.17,393838752.0
883,20170901,XRP,9527643819.44,0.2485,283576192.0
884,20170901,LTC,4537751797.9,86.04,1551739392.0
885,20170901,XEM,2990789919.76,0.3323,12082656.0
886,20170901,DASH,2961049097.38,393.35,55440684.0
887,20170901,MIOTA,2245243083.91,0.8078,28046970.0
888,20170901,XMR,2121127416.37,141.2,163961456.0
889,20170901,ETC,2086332979.19,21.94,821440192.0
890,20170901,NEO,1600421905.52,32.01,75418896.0
891,20170901,OMG,1177137637.75,11.97,91962368.0
892,20170901,HC,1120275146.48,33.34,56578568.0
893,20170901,QTUM,1077150506.97,18.26,73618544.0
894,20170901,BCC,925969439.61,140.97,7854701.0
895,20170901,LSK,827794958.43,7.41,60253648.0
896,20170901,STRAT,714276196.82,7.25,22610768.0
897,20170901,ZEC,638112824.74,305.1,45352836.0
898,20170901,WAVES,573830509.19,5.74,9556077.0
899,20170901,BCN,445595263.71,0.002432,5040651.0
900,20171001,BTC,73094850250.11,4403.74,1208205056.0
901,20171001,ETH,28694713713.82,302.34,306184928.0
902,20171001,XRP,7919237265.53,0.2065,51345452.0
903,20171001,BCH,6909645336.97,415.15,164290480.0
904,20171001,LTC,2901079182.35,54.54,100182528.0
905,20171001,DASH,2397361020.98,315.8,25835818.0
906,20171001,XEM,2215621590.37,0.2462,4232169.5
907,20171001,NEO,1786008071.9,35.72,72169544.0
908,20171001,MIOTA,1696021631.22,0.6102,8576215.0
909,20171001,XMR,1413301278.07,93.22,25936522.0
910,20171001,ETC,1223819213.17,12.74,44133204.0
911,20171001,OMG,965211778.35,9.82,21494482.0
912,20171001,BCC,954547761.99,139.33,5808052.5
913,20171001,QTUM,728028499.6,12.34,162762432.0
914,20171001,LSK,622907423.68,5.51,11902954.0
915,20171001,ZEC,608739278.25,263.94,33546070.0
916,20171001,WAVES,497467613.22,4.97,8233019.0
917,20171001,USDT,437028174.87,0.9999,103007224.0
918,20171001,STRAT,407396123.84,4.13,7993494.5
919,20171001,STEEM,340369407.06,1.41,3063031.25
920,20171101,BTC,112735427353.68,6767.31,2870317312.0
921,20171101,ETH,27846805304.42,291.69,553863616.0
922,20171101,BCH,8909555497.5,531.83,1152232320.0
923,20171101,XRP,7479900414.74,0.1941,67921016.0
924,20171101,LTC,2852616636.33,53.18,112759368.0
925,20171101,DASH,2079386546.51,271.56,50960332.0
926,20171101,BCC,1843669888.26,250.93,24030926.0
927,20171101,NEO,1746084518.43,26.86,49782840.0
928,20171101,XEM,1499802768.06,0.1666,6190337.0
929,20171101,XMR,1311246513.18,85.72,36899308.0
930,20171101,MIOTA,1011525426.87,0.3639,11944636.0
931,20171101,ETC,995947074.75,10.26,30011758.0
932,20171101,QTUM,730793231.93,9.93,26591678.0
933,20171101,ADA,595965980.23,0.02299,9382777.0
934,20171101,OMG,595067536.79,6.05,37953724.0
935,20171101,ZEC,562304183.91,222.41,47917148.0
936,20171101,LSK,515592503.34,4.51,10933981.0
937,20171101,EOS,461972409.8,1.05,74917376.0
938,20171101,XLM,453736642.85,0.02735,14361658.0
939,20171101,USDT,452764392.23,1.0,246323872.0
940,20171201,BTC,183444298151.47,10975.58,6783118336.0
941,20171201,ETH,44823434733.77,466.54,1247884032.0
942,20171201,BCH,24620998962.87,1462.68,965151360.0
943,20171201,XRP,9875823922.11,0.2557,182991840.0
944,20171201,DASH,6158825887.24,797.53,286043648.0
945,20171201,LTC,5354698026.25,99.0,561342528.0
946,20171201,BTG,5199081292.89,311.64,134598416.0
947,20171201,MIOTA,4018537379.2,1.45,141192320.0
948,20171201,ADA,3405573919.91,0.1314,73657552.0
949,20171201,ETC,3057589466.9,31.2,853735104.0
950,20171201,XMR,2945134481.04,190.94,70430456.0
951,20171201,NEO,2329477767.94,35.84,89359680.0
952,20171201,XEM,2156143471.36,0.2396,12371164.0
953,20171201,EOS,1659492939.95,3.24,74402008.0
954,20171201,XLM,1596583226.76,0.08988,102073504.0
955,20171201,BCC,1028142849.6,322.74,23616168.0
956,20171201,QTUM,969571532.19,13.16,77540704.0
957,20171201,ZEC,921575345.09,335.98,78854152.0
958,20171201,OMG,907892953.87,8.9,45778620.0
959,20171201,LSK,892485850.49,7.73,24098342.0
960,20180101,BTC,229119666553.46,13657.23,10291150848.0
961,20180101,XRP,92626460337.91,2.39,1894233216.0
962,20180101,ETH,74724214898.83,772.64,2595758336.0
963,20180101,BCH,41081666419.53,2432.54,922812992.0
964,20180101,ADA,18891950896.38,0.7287,150186304.0
965,20180101,LTC,12499195561.39,229.03,633142336.0
966,20180101,MIOTA,11046973892.62,3.97,256629904.0
967,20180101,XEM,9372294901.76,1.04,58202844.0
968,20180101,XLM,8572449084.13,0.48,669372416.0
969,20180101,DASH,8209358650.32,1053.98,138566512.0
970,20180101,XMR,5581126950.99,358.99,110244240.0
971,20180101,NEO,5123540000.92,78.82,142093840.0
972,20180101,EOS,5104025457.63,8.84,331073312.0
973,20180101,BTG,4568448905.39,272.91,143835536.0
974,20180101,QTUM,4491874289.89,60.88,708817600.0
975,20180101,NANO,3940012342.72,29.57,55211652.0
976,20180101,TRX,3398826872.33,0.05169,516798016.0
977,20180101,ETC,3376083887.63,34.17,870413056.0
978,20180101,LSK,2462683233.75,21.13,46809504.0
979,20180101,BCC,2387362680.88,385.5,27366026.0
980,20180201,BTC,154428631131.61,9170.54,9959404544.0
981,20180201,ETH,100935037771.63,1036.79,5261684224.0
982,20180201,XRP,37547548155.16,0.9625,1410424576.0
983,20180201,BCH,21593184264.79,1274.35,678019904.0
984,20180201,ADA,10932712385.77,0.4217,595624128.0
985,20180201,XLM,8413032534.07,0.4565,172407424.0
986,20180201,NEO,8190201339.72,126.0,356494656.0
987,20180201,LTC,7830151083.16,142.3,539879808.0
988,20180201,EOS,6550932182.55,10.21,919859008.0
989,20180201,XEM,5564381002.76,0.6183,46639304.0
990,20180201,MIOTA,5300125065.36,1.91,108875560.0
991,20180201,DASH,4846122586.34,617.04,109255512.0
992,20180201,XMR,3776619857.8,240.96,73082656.0
993,20180201,TRX,3039368678.97,0.04623,288656448.0
994,20180201,QTUM,2635312181.32,35.68,371497888.0
995,20180201,LSK,2627942420.29,22.34,87605512.0
996,20180201,ETC,2485810788.23,24.97,251253680.0
997,20180201,VEN,2466687312.55,5.27,103600600.0
998,20180201,PPT,2326763280.3,62.88,8382485.5
999,20180201,ICX,2322882700.0,6.09,128135560.0
1000,20180301,BTC,185009522097.9,10950.99,7317279232.0
1001,20180301,ETH,85410810312.08,872.2,1868524416.0
1002,20180301,XRP,36293555981.15,0.9283,475256704.0
1003,20180301,BCH,21955845434.55,1291.92,482239744.0
1004,20180301,LTC,11628122887.79,209.75,678542400.0
1005,20180301,NEO,8388491210.94,129.05,282388448.0
1006,20180301,ADA,7892124470.56,0.3044,184691360.0
1007,20180301,XLM,6266483745.7,0.3393,46631804.0
1008,20180301,EOS,6050852887.94,8.63,214126064.0
1009,20180301,MIOTA,5474640938.04,1.97,41523620.0
1010,20180301,XMR,4954707548.84,314.04,62044320.0
1011,20180301,DASH,4887218709.99,617.53,104166688.0
1012,20180301,XEM,3746207803.07,0.4162,19528952.0
1013,20180301,ETC,3383349543.34,33.76,514648032.0
1014,20180301,TRX,3211590269.93,0.04885,318231072.0
1015,20180301,VEN,2349080830.37,4.95,79097240.0
1016,20180301,NANO,2277642544.01,17.09,163130368.0
1017,20180301,USDT,2218071427.13,1.0,2285568768.0
1018,20180301,LSK,2060209567.92,20.12,68475904.0
1019,20180301,QTUM,1982212095.11,26.82,95387656.0
1020,20180401,BTC,116026767355.96,6844.23,4532098560.0
1021,20180401,ETH,37413358766.58,379.61,1256925952.0
1022,20180401,XRP,18964013318.93,0.4851,297868736.0
1023,20180401,BCH,10963857058.65,643.03,318439936.0
1024,20180401,LTC,6440317479.29,115.22,274181664.0
1025,20180401,EOS,4335133899.13,5.66,401302752.0
1026,20180401,ADA,3908969399.94,0.1508,100833168.0
1027,20180401,XLM,3832217994.86,0.2066,43075508.0
1028,20180401,NEO,3074775180.82,47.3,73349040.0
1029,20180401,XMR,2788623376.39,175.51,31024204.0
1030,20180401,MIOTA,2765070019.62,0.9948,35953240.0
1031,20180401,DASH,2326517507.38,291.53,84000056.0
1032,20180401,USDT,2286705393.97,0.9998,1832530176.0
1033,20180401,TRX,2113910955.06,0.03215,219372848.0
1034,20180401,XEM,1879113659.05,0.2088,15920645.0
1035,20180401,ETC,1369824365.14,13.58,122407320.0
1036,20180401,BNB,1286571421.31,11.07,87918120.0
1037,20180401,QTUM,1191228345.27,13.46,91857840.0
1038,20180401,VEN,1168107250.81,2.23,42424132.0
1039,20180401,OMG,825762098.08,8.09,24526380.0
1040,20180501,BTC,155114211194.56,9119.01,7713018880.0
1041,20180501,ETH,66803261876.35,673.61,2678964480.0
1042,20180501,XRP,32944331385.67,0.8414,630809088.0
1043,20180501,BCH,23113227363.57,1351.28,774633024.0
1044,20180501,EOS,15711479925.28,18.95,3330130432.0
1045,20180501,ADA,9299854943.8,0.3587,365521536.0
1046,20180501,LTC,8365936640.26,148.49,342151616.0
1047,20180501,XLM,8166624394.63,0.4397,152906176.0
1048,20180501,TRX,6138267664.24,0.09336,1043370880.0
1049,20180501,MIOTA,5516253998.18,1.98,66547124.0
1050,20180501,NEO,5501642608.64,84.64,180818864.0
1051,20180501,DASH,3850986885.26,478.9,101298592.0
1052,20180501,XMR,3841340581.98,240.26,71420816.0
1053,20180501,XEM,3643674462.63,0.4049,26075548.0
